card_id,name,scheme_type,members_count,monthly_entitlement_kg,monthly_rice_kg,monthly_wheat_kg,language,home_fps_id
RC-KA-005239,Shalini Hegde,PHH,4,20,20,0,kn,FPS-KA-GAD-0019
RC-KA-005240,Shankar Shetty,PHH,7,35,35,0,kn,FPS-KA-GAD-0020
RC-KA-005241,Arjun Poojary,PHH,1,5,5,0,kn,FPS-KA-HAS-0001
RC-KA-005242,Chetan Kumar,PHH,3,15,10,5,kn,FPS-KA-HAS-0002
RC-KA-005243,Shankar Sharma,PHH,6,30,25,5,kn,FPS-KA-HAS-0003
RC-KA-005244,Bhavana Shetty,PHH,7,35,10,25,kn,FPS-KA-HAS-0004
RC-KA-005245,Pooja Shetty,PHH,6,30,0,30,hi,FPS-KA-HAS-0005
RC-KA-005246,Vijay Poojary,PHH,6,30,25,5,hi,FPS-KA-HAS-0006
RC-KA-005247,Ganesh Desai,PHH,7,35,10,25,hi,FPS-KA-HAS-0007
RC-KA-005248,Shalini Naik,PHH,3,15,15,0,kn,FPS-KA-HAS-0008
RC-KA-005249,Bhavana Rao,PHH,3,15,0,15,kn,FPS-KA-HAS-0009
RC-KA-005250,Akash Naik,PHH,3,15,5,10,en,FPS-KA-HAS-0010
RC-KA-005251,Priya Bhat,PHH,3,15,0,15,hi,FPS-KA-HAS-0011
RC-KA-005252,Rekha Desai,PHH,7,35,30,5,kn,FPS-KA-HAS-0012
RC-KA-005253,Aarav Naik,PHH,1,5,0,5,kn,FPS-KA-HAS-0013
RC-KA-005254,Prakash Hegde,PHH,6,30,30,0,hi,FPS-KA-HAS-0014
RC-KA-005255,Meena Kumar,PHH,7,35,15,20,kn,FPS-KA-HAS-0015
RC-KA-005256,Rekha Reddy,PHH,5,25,25,0,kn,FPS-KA-HAS-0016
RC-KA-005257,Akash Sharma,PHH,2,10,0,10,hi,FPS-KA-HAS-0017
RC-KA-005258,Chetan Joshi,PHH,4,20,5,15,kn,FPS-KA-HAS-0018
RC-KA-005259,Sneha Desai,PHH,3,15,5,10,kn,FPS-KA-HAS-0019
RC-KA-005260,Deepa Kulkarni,PHH,2,10,0,10,en,FPS-KA-HAS-0020
RC-KA-005261,Aarav Nayak,PHH,1,5,0,5,kn,FPS-KA-HAV-0001
RC-KA-005262,Aditi Hegde,PHH,3,15,15,0,kn,FPS-KA-HAV-0002
RC-KA-005263,Vijay Poojary,PHH,7,35,20,15,kn,FPS-KA-HAV-0003
RC-KA-005264,Lakshmi Kumar,PHH,7,35,0,35,kn,FPS-KA-HAV-0004
RC-KA-005265,Rekha Joshi,PHH,3,15,15,0,kn,FPS-KA-HAV-0005
RC-KA-005266,Harish Reddy,PHH,6,30,0,30,kn,FPS-KA-HAV-0006
RC-KA-005267,Lakshmi Gowda,PHH,8,40,10,30,kn,FPS-KA-HAV-0007
RC-KA-005268,Suresh Reddy,PHH,8,40,30,10,kn,FPS-KA-HAV-0008
RC-KA-005269,Swathi Reddy,PHH,2,10,0,10,en,FPS-KA-HAV-0009
RC-KA-005270,Vijay Rao,PHH,7,35,5,30,kn,FPS-KA-HAV-0010
RC-KA-005271,Lakshmi Naik,PHH,5,25,10,15,hi,FPS-KA-HAV-0011
RC-KA-005272,Kiran Hegde,PHH,3,15,5,10,hi,FPS-KA-HAV-0012
RC-KA-005273,Sanjay Reddy,PHH,5,25,10,15,kn,FPS-KA-HAV-0013
RC-KA-005274,Ravi Nayak,PHH,8,40,10,30,kn,FPS-KA-HAV-0014
RC-KA-005275,Lakshmi Nayak,PHH,7,35,25,10,kn,FPS-KA-HAV-0015
RC-KA-005276,Chetan Rao,PHH,1,5,5,0,en,FPS-KA-HAV-0016
RC-KA-005277,Priya Patil,PHH,5,25,20,5,kn,FPS-KA-HAV-0017
RC-KA-005278,Meena Hegde,PHH,5,25,15,10,hi,FPS-KA-HAV-0018
RC-KA-005279,Manoj Patil,PHH,6,30,0,30,kn,FPS-KA-HAV-0019
RC-KA-005280,Prakash Reddy,PHH,2,10,5,5,kn,FPS-KA-HAV-0020
RC-KA-005281,Aditi Nayak,PHH,3,15,10,5,kn,FPS-KA-KAL-0001
RC-KA-005282,Manoj Naik,PHH,3,15,10,5,kn,FPS-KA-KAL-0002
RC-KA-005283,Meena Shetty,PHH,5,25,10,15,kn,FPS-KA-KAL-0003
RC-KA-005284,Shalini Hegde,PHH,4,20,10,10,kn,FPS-KA-KAL-0004
RC-KA-005285,Prakash Naik,PHH,4,20,20,0,hi,FPS-KA-KAL-0005
RC-KA-005286,Suresh Naik,PHH,8,40,0,40,kn,FPS-KA-KAL-0006
RC-KA-005287,Sneha Rao,PHH,6,30,25,5,kn,FPS-KA-KAL-0007
RC-KA-005288,Aditi Naik,PHH,3,15,15,0,kn,FPS-KA-KAL-0008
RC-KA-005289,Lakshmi Bhat,PHH,8,40,10,30,kn,FPS-KA-KAL-0009
RC-KA-005290,Aarav Sharma,PHH,5,25,0,25,kn,FPS-KA-KAL-0010
RC-KA-005291,Harish Poojary,PHH,6,30,5,25,kn,FPS-KA-KAL-0011
RC-KA-005292,Divya Shetty,PHH,6,30,15,15,hi,FPS-KA-KAL-0012
RC-KA-005293,Deepa Hegde,PHH,2,10,5,5,hi,FPS-KA-KAL-0013
RC-KA-005294,Deepa Desai,PHH,1,5,0,5,kn,FPS-KA-KAL-0014
RC-KA-005295,Aditi Naik,PHH,2,10,5,5,kn,FPS-KA-KAL-0015
RC-KA-005296,Ganesh Reddy,PHH,8,40,30,10,hi,FPS-KA-KAL-0016
RC-KA-005297,Naveen Naik,PHH,8,40,40,0,en,FPS-KA-KAL-0017
RC-KA-005298,Kiran Bhat,PHH,5,25,5,20,kn,FPS-KA-KAL-0018
RC-KA-005299,Manoj Kumar,PHH,7,35,5,30,kn,FPS-KA-KAL-0019
RC-KA-005300,Lakshmi Kumar,PHH,6,30,15,15,kn,FPS-KA-KAL-0020
RC-KA-005301,Kiran Rao,PHH,8,40,10,30,kn,FPS-KA-KOD-0001
RC-KA-005302,Shankar Nayak,PHH,4,20,15,5,kn,FPS-KA-KOD-0002
RC-KA-005303,Swathi Bhat,PHH,2,10,5,5,kn,FPS-KA-KOD-0003
RC-KA-005304,Naveen Bhat,PHH,2,10,10,0,kn,FPS-KA-KOD-0004
RC-KA-005305,Meena Nayak,PHH,1,5,0,5,kn,FPS-KA-KOD-0005
RC-KA-005306,Naveen Naik,PHH,3,15,0,15,kn,FPS-KA-KOD-0006
RC-KA-005307,Rahul Kumar,PHH,6,30,0,30,kn,FPS-KA-KOD-0007
RC-KA-005308,Deepa Hegde,PHH,7,35,0,35,kn,FPS-KA-KOD-0008
RC-KA-005309,Swathi Patil,PHH,7,35,30,5,kn,FPS-KA-KOD-0009
RC-KA-005310,Vijay Kulkarni,PHH,4,20,5,15,kn,FPS-KA-KOD-0010
RC-KA-005311,Meena Poojary,PHH,4,20,5,15,kn,FPS-KA-KOD-0011
RC-KA-005312,Kiran Desai,PHH,8,40,15,25,kn,FPS-KA-KOD-0012
RC-KA-005313,Bhavana Bhat,PHH,2,10,10,0,en,FPS-KA-KOD-0013
RC-KA-005314,Suresh Desai,PHH,3,15,15,0,kn,FPS-KA-KOD-0014
RC-KA-005315,Shalini Joshi,PHH,5,25,0,25,kn,FPS-KA-KOD-0015
RC-KA-005316,Lakshmi Hegde,PHH,8,40,40,0,kn,FPS-KA-KOD-0016
RC-KA-005317,Ravi Sharma,PHH,4,20,20,0,hi,FPS-KA-KOD-0017
RC-KA-005318,Chetan Sharma,PHH,1,5,5,0,kn,FPS-KA-KOD-0018
RC-KA-005319,Sneha Shetty,PHH,7,35,15,20,kn,FPS-KA-KOD-0019
RC-KA-005320,Suresh Hegde,PHH,8,40,30,10,kn,FPS-KA-KOD-0020
RC-KA-005321,Ravi Poojary,PHH,6,30,30,0,kn,FPS-KA-KOL-0001
RC-KA-005322,Sneha Gowda,PHH,5,25,20,5,kn,FPS-KA-KOL-0002
RC-KA-005323,Suresh Joshi,PHH,8,40,0,40,kn,FPS-KA-KOL-0003
RC-KA-005324,Kiran Poojary,PHH,7,35,5,30,kn,FPS-KA-KOL-0004
RC-KA-005325,Chetan Shetty,PHH,8,40,0,40,kn,FPS-KA-KOL-0005
RC-KA-005326,Bhavana Sharma,PHH,1,5,0,5,kn,FPS-KA-KOL-0006
RC-KA-005327,Shankar Sharma,PHH,1,5,5,0,kn,FPS-KA-KOL-0007
RC-KA-005328,Prakash Kumar,PHH,3,15,0,15,kn,FPS-KA-KOL-0008
RC-KA-005329,Arjun Kulkarni,PHH,3,15,15,0,kn,FPS-KA-KOL-0009
RC-KA-005330,Shankar Reddy,PHH,6,30,30,0,kn,FPS-KA-KOL-0010
RC-KA-005331,Vijay Nayak,PHH,8,40,5,35,kn,FPS-KA-KOL-0011
RC-KA-005332,Ganesh Sharma,PHH,1,5,5,0,hi,FPS-KA-KOL-0012
RC-KA-005333,Ganesh Shetty,PHH,5,25,5,20,kn,FPS-KA-KOL-0013
RC-KA-005334,Prakash Joshi,PHH,1,5,0,5,hi,FPS-KA-KOL-0014
RC-KA-005335,Deepa Hegde,PHH,4,20,0,20,kn,FPS-KA-KOL-0015
RC-KA-005336,Priya Bhat,PHH,5,25,25,0,en,FPS-KA-KOL-0016
RC-KA-005337,Shalini Sharma,PHH,1,5,0,5,kn,FPS-KA-KOL-0017
RC-KA-005338,Kiran Sharma,PHH,7,35,35,0,kn,FPS-KA-KOL-0018
RC-KA-005339,Sneha Joshi,PHH,3,15,0,15,kn,FPS-KA-KOL-0019
RC-KA-005340,Divya Sharma,PHH,8,40,15,25,kn,FPS-KA-KOL-0020
RC-KA-005341,Vijay Joshi,PHH,3,15,10,5,kn,FPS-KA-KOP-0001
RC-KA-005342,Shankar Patil,PHH,5,25,25,0,hi,FPS-KA-KOP-0002
RC-KA-005343,Pooja Gowda,PHH,3,15,0,15,kn,FPS-KA-KOP-0003
RC-KA-005344,Vijay Patil,PHH,7,35,35,0,kn,FPS-KA-KOP-0004
RC-KA-005345,Divya Poojary,PHH,7,35,30,5,en,FPS-KA-KOP-0005
RC-KA-005346,Rahul Joshi,PHH,4,20,0,20,kn,FPS-KA-KOP-0006
RC-KA-005347,Suresh Naik,PHH,1,5,0,5,kn,FPS-KA-KOP-0007
RC-KA-005348,Chetan Desai,PHH,3,15,0,15,kn,FPS-KA-KOP-0008
RC-KA-005349,Vijay Sharma,PHH,1,5,0,5,kn,FPS-KA-KOP-0009
RC-KA-005350,Aditi Desai,PHH,3,15,15,0,kn,FPS-KA-KOP-0010
RC-KA-005351,Rahul Joshi,PHH,1,5,0,5,kn,FPS-KA-KOP-0011
RC-KA-005352,Kiran Shetty,PHH,1,5,0,5,kn,FPS-KA-KOP-0012
RC-KA-005353,Rahul Kumar,PHH,3,15,15,0,kn,FPS-KA-KOP-0013
RC-KA-005354,Harish Rao,PHH,5,25,10,15,hi,FPS-KA-KOP-0014
RC-KA-005355,Naveen Joshi,PHH,1,5,0,5,kn,FPS-KA-KOP-0015
RC-KA-005356,Rahul Desai,PHH,6,30,20,10,kn,FPS-KA-KOP-0016
RC-KA-005357,Pooja Patil,PHH,5,25,0,25,kn,FPS-KA-KOP-0017
RC-KA-005358,Swathi Nayak,PHH,7,35,5,30,hi,FPS-KA-KOP-0018
RC-KA-005359,Meena Kulkarni,PHH,7,35,5,30,kn,FPS-KA-KOP-0019
RC-KA-005360,Aditi Joshi,PHH,7,35,10,25,kn,FPS-KA-KOP-0020
RC-KA-005361,Ananya Desai,PHH,3,15,0,15,kn,FPS-KA-MAN-0001
RC-KA-005362,Lakshmi Reddy,PHH,1,5,0,5,en,FPS-KA-MAN-0002
RC-KA-005363,Harish Rao,PHH,5,25,10,15,kn,FPS-KA-MAN-0003
RC-KA-005364,Harish Joshi,PHH,7,35,10,25,kn,FPS-KA-MAN-0004
RC-KA-005365,Aarav Bhat,PHH,8,40,0,40,kn,FPS-KA-MAN-0005
RC-KA-005366,Arjun Naik,PHH,5,25,25,0,en,FPS-KA-MAN-0006
RC-KA-005367,Priya Patil,PHH,3,15,10,5,kn,FPS-KA-MAN-0007
RC-KA-005368,Manoj Hegde,PHH,2,10,0,10,en,FPS-KA-MAN-0008
RC-KA-005369,Vijay Naik,PHH,4,20,0,20,kn,FPS-KA-MAN-0009
RC-KA-005370,Vijay Bhat,PHH,8,40,30,10,hi,FPS-KA-MAN-0010
RC-KA-005371,Rahul Rao,PHH,1,5,0,5,kn,FPS-KA-MAN-0011
RC-KA-005372,Shalini Naik,PHH,8,40,0,40,kn,FPS-KA-MAN-0012
RC-KA-005373,Suresh Rao,PHH,4,20,15,5,kn,FPS-KA-MAN-0013
RC-KA-005374,Deepa Bhat,PHH,5,25,0,25,kn,FPS-KA-MAN-0014
RC-KA-005375,Akash Bhat,PHH,7,35,20,15,kn,FPS-KA-MAN-0015
RC-KA-005376,Divya Poojary,PHH,8,40,25,15,hi,FPS-KA-MAN-0016
RC-KA-005377,Sneha Bhat,PHH,1,5,0,5,en,FPS-KA-MAN-0017
RC-KA-005378,Ananya Hegde,PHH,5,25,20,5,kn,FPS-KA-MAN-0018
RC-KA-005379,Kavya Naik,PHH,8,40,35,5,kn,FPS-KA-MAN-0019
RC-KA-005380,Chetan Shetty,PHH,7,35,30,5,kn,FPS-KA-MAN-0020
RC-KA-005381,Kiran Rao,PHH,4,20,15,5,kn,FPS-KA-MYS-0001
RC-KA-005382,Prakash Gowda,PHH,8,40,40,0,kn,FPS-KA-MYS-0002
RC-KA-005383,Prakash Kumar,PHH,3,15,10,5,kn,FPS-KA-MYS-0003
RC-KA-005384,Aditi Naik,PHH,8,40,10,30,kn,FPS-KA-MYS-0004
RC-KA-005385,Lakshmi Sharma,PHH,3,15,15,0,kn,FPS-KA-MYS-0005
RC-KA-005386,Kiran Gowda,PHH,3,15,0,15,kn,FPS-KA-MYS-0006
RC-KA-005387,Swathi Hegde,PHH,8,40,30,10,kn,FPS-KA-MYS-0007
RC-KA-005388,Sanjay Sharma,PHH,7,35,10,25,kn,FPS-KA-MYS-0008
RC-KA-005389,Pooja Bhat,PHH,4,20,5,15,kn,FPS-KA-MYS-0009
RC-KA-005390,Manoj Bhat,PHH,8,40,30,10,kn,FPS-KA-MYS-0010
RC-KA-005391,Kavya Nayak,PHH,8,40,35,5,kn,FPS-KA-MYS-0011
RC-KA-005392,Deepa Naik,PHH,7,35,0,35,kn,FPS-KA-MYS-0012
RC-KA-005393,Suresh Rao,PHH,3,15,0,15,kn,FPS-KA-MYS-0013
RC-KA-005394,Ananya Hegde,PHH,5,25,20,5,hi,FPS-KA-MYS-0014
RC-KA-005395,Chetan Rao,PHH,4,20,20,0,kn,FPS-KA-MYS-0015
RC-KA-005396,Kiran Patil,PHH,2,10,0,10,en,FPS-KA-MYS-0016
RC-KA-005397,Ganesh Naik,PHH,1,5,0,5,en,FPS-KA-MYS-0017
RC-KA-005398,Arjun Kumar,PHH,1,5,5,0,en,FPS-KA-MYS-0018
RC-KA-005399,Ravi Reddy,PHH,2,10,5,5,hi,FPS-KA-MYS-0019
RC-KA-005400,Prakash Gowda,PHH,1,5,5,0,hi,FPS-KA-MYS-0020
RC-KA-005401,Chetan Joshi,PHH,4,20,10,10,kn,FPS-KA-RAI-0001
RC-KA-005402,Rahul Kumar,PHH,8,40,25,15,kn,FPS-KA-RAI-0002
RC-KA-005403,Priya Joshi,PHH,8,40,10,30,kn,FPS-KA-RAI-0003
RC-KA-005404,Kiran Naik,PHH,7,35,25,10,hi,FPS-KA-RAI-0004
RC-KA-005405,Aarav Hegde,PHH,3,15,5,10,kn,FPS-KA-RAI-0005
RC-KA-005406,Deepa Hegde,PHH,3,15,0,15,kn,FPS-KA-RAI-0006
RC-KA-005407,Meena Kulkarni,PHH,4,20,0,20,kn,FPS-KA-RAI-0007
RC-KA-005408,Divya Joshi,PHH,7,35,5,30,kn,FPS-KA-RAI-0008
RC-KA-005409,Prakash Kumar,PHH,7,35,10,25,en,FPS-KA-RAI-0009
RC-KA-005410,Arjun Nayak,PHH,1,5,5,0,kn,FPS-KA-RAI-0010
RC-KA-005411,Kavya Reddy,PHH,1,5,0,5,kn,FPS-KA-RAI-0011
RC-KA-005412,Lakshmi Gowda,PHH,1,5,5,0,kn,FPS-KA-RAI-0012
RC-KA-005413,Arjun Rao,PHH,7,35,25,10,en,FPS-KA-RAI-0013
RC-KA-005414,Shankar Naik,PHH,5,25,0,25,kn,FPS-KA-RAI-0014
RC-KA-005415,Bhavana Hegde,PHH,8,40,20,20,kn,FPS-KA-RAI-0015
RC-KA-005416,Meena Poojary,PHH,4,20,0,20,kn,FPS-KA-RAI-0016
RC-KA-005417,Aarav Patil,PHH,6,30,30,0,kn,FPS-KA-RAI-0017
RC-KA-005418,Rahul Shetty,PHH,8,40,35,5,kn,FPS-KA-RAI-0018
RC-KA-005419,Kavya Patil,PHH,2,10,5,5,en,FPS-KA-RAI-0019
RC-KA-005420,Prakash Rao,PHH,4,20,15,5,kn,FPS-KA-RAI-0020
RC-KA-005421,Harish Kumar,PHH,3,15,0,15,kn,FPS-KA-RAM-0001
RC-KA-005422,Meena Reddy,PHH,2,10,10,0,kn,FPS-KA-RAM-0002
RC-KA-005423,Ganesh Bhat,PHH,4,20,15,5,kn,FPS-KA-RAM-0003
RC-KA-005424,Ganesh Naik,PHH,3,15,10,5,en,FPS-KA-RAM-0004
RC-KA-005425,Aarav Rao,PHH,8,40,20,20,kn,FPS-KA-RAM-0005
RC-KA-005426,Manoj Bhat,PHH,5,25,15,10,kn,FPS-KA-RAM-0006
RC-KA-005427,Harish Gowda,PHH,7,35,10,25,hi,FPS-KA-RAM-0007
RC-KA-005428,Akash Rao,PHH,1,5,5,0,kn,FPS-KA-RAM-0008
RC-KA-005429,Vijay Bhat,PHH,2,10,5,5,kn,FPS-KA-RAM-0009
RC-KA-005430,Deepa Poojary,PHH,6,30,0,30,kn,FPS-KA-RAM-0010
RC-KA-005431,Kavya Kulkarni,PHH,3,15,10,5,kn,FPS-KA-RAM-0011
RC-KA-005432,Sneha Gowda,PHH,4,20,10,10,kn,FPS-KA-RAM-0012
RC-KA-005433,Kavya Joshi,PHH,6,30,20,10,kn,FPS-KA-RAM-0013
RC-KA-005434,Ananya Hegde,PHH,2,10,10,0,hi,FPS-KA-RAM-0014
RC-KA-005435,Shankar Sharma,PHH,8,40,20,20,kn,FPS-KA-RAM-0015
RC-KA-005436,Ravi Gowda,PHH,7,35,25,10,kn,FPS-KA-RAM-0016
RC-KA-005437,Sneha Desai,PHH,7,35,0,35,kn,FPS-KA-RAM-0017
RC-KA-005438,Prakash Reddy,PHH,1,5,0,5,kn,FPS-KA-RAM-0018
RC-KA-005439,Ganesh Gowda,PHH,1,5,5,0,kn,FPS-KA-RAM-0019
RC-KA-005440,Deepa Sharma,PHH,5,25,0,25,en,FPS-KA-RAM-0020
RC-KA-005441,Pooja Patil,PHH,3,15,5,10,kn,FPS-KA-SHI-0001
RC-KA-005442,Shalini Shetty,PHH,4,20,20,0,kn,FPS-KA-SHI-0002
RC-KA-005443,Vijay Kumar,PHH,1,5,0,5,kn,FPS-KA-SHI-0003
RC-KA-005444,Rekha Bhat,PHH,7,35,20,15,kn,FPS-KA-SHI-0004
RC-KA-005445,Aarav Shetty,PHH,1,5,5,0,kn,FPS-KA-SHI-0005
RC-KA-005446,Rekha Hegde,PHH,7,35,25,10,kn,FPS-KA-SHI-0006
RC-KA-005447,Lakshmi Bhat,PHH,2,10,5,5,kn,FPS-KA-SHI-0007
RC-KA-005448,Harish Bhat,PHH,4,20,5,15,hi,FPS-KA-SHI-0008
RC-KA-005449,Vijay Reddy,PHH,7,35,10,25,kn,FPS-KA-SHI-0009
RC-KA-005450,Aarav Joshi,PHH,8,40,20,20,kn,FPS-KA-SHI-0010
RC-KA-005451,Naveen Bhat,PHH,1,5,5,0,kn,FPS-KA-SHI-0011
RC-KA-005452,Aditi Poojary,PHH,8,40,0,40,kn,FPS-KA-SHI-0012
RC-KA-005453,Akash Joshi,PHH,2,10,10,0,kn,FPS-KA-SHI-0013
RC-KA-005454,Chetan Poojary,PHH,5,25,5,20,kn,FPS-KA-SHI-0014
RC-KA-005455,Ananya Hegde,PHH,3,15,15,0,kn,FPS-KA-SHI-0015
RC-KA-005456,Aditi Hegde,PHH,5,25,20,5,kn,FPS-KA-SHI-0016
RC-KA-005457,Ravi Gowda,PHH,3,15,15,0,kn,FPS-KA-SHI-0017
RC-KA-005458,Aditi Naik,PHH,2,10,10,0,kn,FPS-KA-SHI-0018
RC-KA-005459,Harish Reddy,PHH,8,40,10,30,kn,FPS-KA-SHI-0019
RC-KA-005460,Divya Hegde,PHH,8,40,0,40,kn,FPS-KA-SHI-0020
RC-KA-005461,Rekha Rao,PHH,5,25,10,15,kn,FPS-KA-TUM-0001
RC-KA-005462,Swathi Reddy,PHH,1,5,0,5,en,FPS-KA-TUM-0002
RC-KA-005463,Ganesh Kulkarni,PHH,2,10,5,5,hi,FPS-KA-TUM-0003
RC-KA-005464,Sanjay Reddy,PHH,2,10,10,0,kn,FPS-KA-TUM-0004
RC-KA-005465,Meena Rao,PHH,5,25,15,10,en,FPS-KA-TUM-0005
RC-KA-005466,Lakshmi Shetty,PHH,7,35,30,5,kn,FPS-KA-TUM-0006
RC-KA-005467,Prakash Kulkarni,PHH,4,20,10,10,hi,FPS-KA-TUM-0007
RC-KA-005468,Aarav Shetty,PHH,1,5,5,0,kn,FPS-KA-TUM-0008
RC-KA-005469,Ganesh Patil,PHH,7,35,5,30,hi,FPS-KA-TUM-0009
RC-KA-005470,Pooja Nayak,PHH,3,15,10,5,kn,FPS-KA-TUM-0010
RC-KA-005471,Kiran Joshi,PHH,8,40,0,40,kn,FPS-KA-TUM-0011
RC-KA-005472,Sneha Patil,PHH,7,35,0,35,kn,FPS-KA-TUM-0012
RC-KA-005473,Kiran Reddy,PHH,7,35,15,20,kn,FPS-KA-TUM-0013
RC-KA-005474,Arjun Bhat,PHH,7,35,0,35,kn,FPS-KA-TUM-0014
RC-KA-005475,Divya Kumar,PHH,2,10,10,0,kn,FPS-KA-TUM-0015
RC-KA-005476,Chetan Sharma,PHH,1,5,0,5,kn,FPS-KA-TUM-0016
RC-KA-005477,Aditi Rao,PHH,1,5,0,5,en,FPS-KA-TUM-0017
RC-KA-005478,Arjun Patil,PHH,4,20,0,20,kn,FPS-KA-TUM-0018
RC-KA-005479,Chetan Rao,PHH,5,25,10,15,kn,FPS-KA-TUM-0019
RC-KA-005480,Rekha Sharma,PHH,8,40,25,15,kn,FPS-KA-TUM-0020
RC-KA-005481,Prakash Poojary,PHH,6,30,5,25,en,FPS-KA-UDP-0001
RC-KA-005482,Priya Bhat,PHH,3,15,15,0,kn,FPS-KA-UDP-0002
RC-KA-005483,Manoj Hegde,PHH,7,35,0,35,kn,FPS-KA-UDP-0003
RC-KA-005484,Divya Rao,PHH,8,40,20,20,kn,FPS-KA-UDP-0004
RC-KA-005485,Arjun Patil,PHH,5,25,25,0,kn,FPS-KA-UDP-0005
RC-KA-005486,Priya Naik,PHH,6,30,10,20,hi,FPS-KA-UDP-0006
RC-KA-005487,Akash Gowda,PHH,5,25,10,15,kn,FPS-KA-UDP-0007
RC-KA-005488,Priya Kulkarni,PHH,1,5,0,5,hi,FPS-KA-UDP-0008
RC-KA-005489,Chetan Naik,PHH,6,30,25,5,kn,FPS-KA-UDP-0009
RC-KA-005490,Kiran Shetty,PHH,5,25,10,15,kn,FPS-KA-UDP-0010
RC-KA-005491,Meena Sharma,PHH,3,15,10,5,kn,FPS-KA-UDP-0011
RC-KA-005492,Lakshmi Kulkarni,PHH,8,40,0,40,kn,FPS-KA-UDP-0012
RC-KA-005493,Lakshmi Gowda,PHH,1,5,0,5,en,FPS-KA-UDP-0013
RC-KA-005494,Lakshmi Patil,PHH,7,35,10,25,kn,FPS-KA-UDP-0014
RC-KA-005495,Suresh Poojary,PHH,8,40,0,40,kn,FPS-KA-UDP-0015
RC-KA-005496,Kiran Patil,PHH,3,15,15,0,en,FPS-KA-UDP-0016
RC-KA-005497,Akash Hegde,PHH,3,15,5,10,kn,FPS-KA-UDP-0017
RC-KA-005498,Chetan Poojary,PHH,6,30,0,30,kn,FPS-KA-UDP-0018
RC-KA-005499,Ravi Bhat,PHH,1,5,0,5,kn,FPS-KA-UDP-0019
RC-KA-005500,Ananya Hegde,PHH,2,10,5,5,kn,FPS-KA-UDP-0020
RC-KA-005501,Manoj Sharma,PHH,7,35,0,35,kn,FPS-KA-UK-0001
RC-KA-005502,Divya Naik,PHH,1,5,5,0,kn,FPS-KA-UK-0002
RC-KA-005503,Harish Naik,PHH,2,10,0,10,kn,FPS-KA-UK-0003
RC-KA-005504,Kiran Naik,PHH,8,40,20,20,kn,FPS-KA-UK-0004
RC-KA-005505,Shankar Hegde,PHH,6,30,5,25,kn,FPS-KA-UK-0005
RC-KA-005506,Manoj Gowda,PHH,8,40,0,40,kn,FPS-KA-UK-0006
RC-KA-005507,Rahul Sharma,PHH,2,10,10,0,en,FPS-KA-UK-0007
RC-KA-005508,Vijay Naik,PHH,7,35,30,5,en,FPS-KA-UK-0008
RC-KA-005509,Kiran Nayak,PHH,7,35,15,20,kn,FPS-KA-UK-0009
RC-KA-005510,Swathi Hegde,PHH,2,10,10,0,kn,FPS-KA-UK-0010
RC-KA-005511,Pooja Desai,PHH,8,40,20,20,kn,FPS-KA-UK-0011
RC-KA-005512,Manoj Patil,PHH,7,35,0,35,kn,FPS-KA-UK-0012
RC-KA-005513,Rekha Desai,PHH,3,15,5,10,en,FPS-KA-UK-0013
RC-KA-005514,Deepa Kumar,PHH,8,40,5,35,kn,FPS-KA-UK-0014
RC-KA-005515,Bhavana Patil,PHH,1,5,0,5,kn,FPS-KA-UK-0015
RC-KA-005516,Chetan Reddy,PHH,6,30,15,15,kn,FPS-KA-UK-0016
RC-KA-005517,Ravi Shetty,PHH,3,15,15,0,kn,FPS-KA-UK-0017
RC-KA-005518,Kiran Naik,PHH,4,20,20,0,en,FPS-KA-UK-0018
RC-KA-005519,Pooja Nayak,PHH,5,25,0,25,kn,FPS-KA-UK-0019
RC-KA-005520,Bhavana Kumar,PHH,3,15,10,5,kn,FPS-KA-UK-0020
RC-KA-005521,Suresh Sharma,PHH,7,35,35,0,kn,FPS-KA-VIJ-0001
RC-KA-005522,Meena Nayak,PHH,3,15,10,5,kn,FPS-KA-VIJ-0002
RC-KA-005523,Bhavana Reddy,PHH,4,20,20,0,en,FPS-KA-VIJ-0003
RC-KA-005524,Arjun Reddy,PHH,6,30,25,5,kn,FPS-KA-VIJ-0004
RC-KA-005525,Divya Bhat,PHH,3,15,0,15,kn,FPS-KA-VIJ-0005
RC-KA-005526,Chetan Reddy,PHH,1,5,0,5,kn,FPS-KA-VIJ-0006
RC-KA-005527,Chetan Naik,PHH,3,15,10,5,kn,FPS-KA-VIJ-0007
RC-KA-005528,Naveen Shetty,PHH,8,40,5,35,kn,FPS-KA-VIJ-0008
RC-KA-005529,Harish Kumar,PHH,1,5,5,0,kn,FPS-KA-VIJ-0009
RC-KA-005530,Rekha Hegde,PHH,2,10,5,5,hi,FPS-KA-VIJ-0010
RC-KA-005531,Vijay Desai,PHH,3,15,15,0,kn,FPS-KA-VIJ-0011
RC-KA-005532,Priya Sharma,PHH,6,30,15,15,kn,FPS-KA-VIJ-0012
RC-KA-005533,Deepa Gowda,PHH,2,10,0,10,kn,FPS-KA-VIJ-0013
RC-KA-005534,Kiran Rao,PHH,1,5,0,5,hi,FPS-KA-VIJ-0014
RC-KA-005535,Arjun Shetty,PHH,5,25,5,20,kn,FPS-KA-VIJ-0015
RC-KA-005536,Meena Desai,PHH,7,35,10,25,en,FPS-KA-VIJ-0016
